id,name,description,picture_url,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_is_superhost,host_response_time,host_response_rate,host_acceptance_rate,reviews_per_month,region,cleaned_name
1.01E+18,2 br apartment at Shan road without Balcony,"Featuring a year-round outdoor pool, the unit provides accommodations with free Wifi and free private parking for guests who drive.<br /><br />Each unit comes with a fully equipped kitchen with a microwave, a seating area, a flat-screen TV, a washing machine, and a private bathroom with walk-in shower and a hair dryer. <br /><br />The condo hotel offers 4-star accommodations with a fitness center and terrace.<br /><br />The apartment has two queen beds",https://a0.muscache.com/pictures/miso/Hosting-1013452020990230805/original/e24443a8-82fe-4f69-a1ce-200f6cb09395.jpeg,Novena,1.325943379,103.8468791,Entire rental unit,Entire home/apt,4,1 bath,2,2,650,6,1,5,5,5,5,5,5,3,FALSE,TRUE,within an hour,100%,65%,0.1,Central Region,br apartment at Shan road
1.02E+18,Shophouse Aesthetic 3 BR in River Valley,"This shophouse style 3 bedroom in this apartment hotel is THE place to stay. Fully furnished apartment with all the amenities combining old world charm with modernity. This is a great choice especially for families. The convenience of living in a central area with easy connectivity to the rest of the city via the nearby MRTs adds to your experience as shopping malls, restaurants, business hubs are all at your doorstep.",https://a0.muscache.com/pictures/miso/Hosting-1015674434767532160/original/b6de1fa7-ed02-47f8-b862-25b33a3d525b.jpeg,Singapore River,1.292041688,103.8411308,Entire serviced apartment,Entire home/apt,6,2 baths,3,4,620,10,2,3,2,3,3.5,2,4.5,3.5,FALSE,FALSE,within a day,85%,34%,0.15,Central Region,Shophouse Aesthetic BR in River Valley
1.02E+18,2-bed setup and free minibar (1x/stay),"Escape to the stylish M Social Singapore City Centre Suite and experience the ultimate urban getaway! This designer suite boasts panoramic city views, luxurious amenities, and a prime location.",https://a0.muscache.com/pictures/prohost-api/Hosting-1021016532753376517/original/c558bf9a-5258-4d7c-a0b7-2dc7cdedfc9e.jpeg,Downtown Core,1.27392,103.84481,Room in hotel,Private room,2,1 private bath,1,2,369,1,1,5,5,5,5,5,5,5,TRUE,FALSE,within an hour,100%,100%,1,Central Region,bed setup
1.03E+18,Two-Bedroom Executive Pan Pacific Serviced Suites,"Enjoy a stylish experience at this centrally-located place. Comfortable and stylish, our Two Bedroom Executive Suite features an ensuite master bathroom and a modern kitchen.<br /><br />Breakfast is included and available daily (6am-10.30am), except Sundays and Public holidays.<br /><br />Housekeeping is daily except Sundays and Public holidays.",https://a0.muscache.com/pictures/miso/Hosting-1025588886070864385/original/94e3cb06-b63d-4c51-b776-64a4669f5506.jpeg,Orchard,1.3008948,103.837887,Entire rental unit,Entire home/apt,4,2 baths,2,3,1021,6,4,5,5,5,5,5,5,5,TRUE,TRUE,within a day,80%,95%,0.42,Central Region,TwoBedroom Executive Pan Pacific Serviced Suites
1.03E+18,"Heritage Vibes in 2BR, River Valley, Singapore","Classic style 2 bedroom space situated within River Valley is THE place to stay in Singapore, fully furnished apartment with all the amenities and with a touch of sophistication. This is a great choice especially for small families. The convenience of living in a central area with easy connectivity to the rest of the city via the nearby MRTs adds to your experience as shopping malls, restaurants, business hubs are all at your doorstep.",https://a0.muscache.com/pictures/miso/Hosting-1028657682241218368/original/8c07d5d7-a995-4d5b-bbd8-4c244e21c32d.jpeg,River Valley,1.29276,103.83909,Entire serviced apartment,Entire home/apt,4,2 baths,2,3,301,90,1,3,3,3,5,5,5,5,FALSE,FALSE,within a day,85%,34%,0.09,Central Region,Heritage Vibes in 2BR River Valley Singapore
1.03E+18,Cozy Flat 2 @ Jurong West Near NTU,"- Close proximity to Nanyang Technological University <br />- Free Shuttle Bus <br />- 5 mins walk away from Pioneer MRT <br />- 5 mins from multiple bus stop <br />- 5 mins from hawker centre <br />- 5 mins away from Sports Center witching swimming pool, tennis court, gym and running track<br />- Air conditioner, Wi-Fi, Closet, Table and Bed",https://a0.muscache.com/pictures/4917af14-1830-4724-8d0e-a8a0524ab7a1.jpg,Jurong West,1.33813065,103.6930683,Private room in rental unit,Private room,1,1 bath,1,1,96,96,4,4.75,5,4.25,4.75,4.75,5,5,FALSE,FALSE,,,20%,0.33,West Region,Cozy Flat Jurong West
1.04E+18,Standard Queen Studio,This trendy spot offers lots of charming details.,https://a0.muscache.com/pictures/miso/Hosting-1036002951580641037/original/7bd20430-149c-454f-98b1-2144e03c51bf.jpeg,Marine Parade,1.300762,103.901126,Room in hotel,Private room,2,1 private bath,1,1,400,1,4,4.25,3.75,4.25,4.5,4.25,4.75,3.75,FALSE,FALSE,within a day,70%,57%,0.53,Central Region,Marine Parade private room
1.04E+18,New Deluxe Cozy Loft Studio -Somerset/Orchard Area,"The studio Apartment is NEW and come with brand new furniture. It is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",https://a0.muscache.com/pictures/miso/Hosting-1039628026138598190/original/d926ea15-c498-4457-90f2-77ba5a08d9c3.jpeg,River Valley,1.295080988,103.8400455,Entire serviced apartment,Entire home/apt,6,1 bath,1,2,424,2,3,4,4.67,4.67,4.67,4.67,4.33,4.33,TRUE,FALSE,within an hour,98%,100%,0.48,Central Region,New Deluxe Cozy Loft Studio SomersetOrchard Area
1.04E+18,"1-4pax Entire Apt 7mins MRT,  Airport, Jewel & MBS","- 5-10mins walk to Kembagan MRT<br />- Few MRT stops to airport, Paya Lebar, City Hall & Bedok. 1-2 stops to shopping Malls<br />- 5mins walk to eateries, mini mart. <br />- In peaceful estate, 5mins to park connector & East Coast Beach<br />- Queen bed in bedrm <br />- Sofa queen bed in living rm<br />- Full furnished with 2 induction stoves, washing machine, fridge, TV, aircon, toaster, water heater,rice cooker, microwave, pots & pans, cutleries.<br />- Free Wifi & Utilities<br />- Superhost  ~600 5star reviews. This is new account",https://a0.muscache.com/pictures/hosting/Hosting-1040949271672193125/original/3ce656ca-f5b5-45c0-b60c-dbfc4b4e1aad.jpeg,Bedok,1.31827,103.91118,Entire condo,Entire home/apt,4,1 bath,1,2,95,92,1,5,5,5,5,5,5,5,FALSE,FALSE,within an hour,100%,100%,0.15,East Region,4pax Entire Apt
1.05E+18,"Chinatown: Room with 4 beds, 1 min walk to MRT","Enjoy: Free morning refreshment (bread, biscuit, coffee & tea, hot & cold drinking water), Wi-Fi, air conditioning, fresh linens, personal locker, bedside power socket, bedside lamp. <br /><br />Amenities: Free dental kits, shampoo, shower gel. (Towels, slippers, shaving kits, soap available for purchase.)<br />Shared: Bathroom, hairdryer, pantry area, fridge.<br /><br />Convenience: 24-hour reception, door passcode access, luggage storage.<br /><br />Location: City center, 1-min walk to Chinatown MRT.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA0NTI1NDA1Mzc2OTAyODA5NA%3D%3D/original/99431524-0d89-4582-a236-4def5c9c27f6.jpeg,Outram,1.28231,103.84474,Private room in hostel,Private room,4,1 shared bath,1,4,199,1,12,4.08,4.08,4.08,4.83,4.67,4.75,4.25,TRUE,FALSE,within an hour,98%,100%,1.61,Central Region,Outram private room
1.05E+18,"Chinatown: Room with 6 beds, 1 min walk to MRT","Enjoy: Free morning refreshment (bread, biscuit, coffee & tea, hot & cold drinking water), Wi-Fi, air conditioning, fresh linens, personal locker, bedside power socket, bedside lamp. <br /><br />Amenities: Free dental kits, shampoo, shower gel. (Towels, slippers, shaving kits, soap available for purchase.)<br /><br />Shared: Bathroom, hairdryer, pantry area, fridge.<br /><br />Convenience: 24-hour reception, door passcode access, luggage storage.<br /><br />Location: City center, 1-min walk to Chinatown MRT.",https://a0.muscache.com/pictures/miso/Hosting-1045315723123738903/original/cd8d48ed-8246-4889-9e09-27d8179dd576.jpeg,Outram,1.282413031,103.8430152,Private room in hostel,Private room,6,1 shared bath,1,6,283,1,11,4.45,4.36,4.09,4.91,4.55,4.91,4.36,TRUE,FALSE,within an hour,98%,100%,1.9,Central Region,Outram private room
1.05E+18,KK Home - Bugis Service Apartment Suite,Downstairs is Bugis MRT Food Street Hotpot Ice Cream Milk Tea BBQ Stir-fried Food<br />Available food<br />Bustling location needs to be booked<br />Strictly no pets,https://a0.muscache.com/pictures/miso/Hosting-1049770102565848612/original/066d4cf7-6cfb-48c2-916a-b35c414566a0.jpeg,Downtown Core,1.297322807,103.8564079,Entire home,Entire home/apt,3,1 bath,1,1,270,92,1,5,5,5,5,5,5,5,FALSE,TRUE,within an hour,100%,100%,0.41,Central Region,KK Home Bugis Service Apartment Suite
1.05E+18,Deluxe Queen - Pet Friendly,This stylish and unique place sets the stage for a memorable trip.,https://a0.muscache.com/pictures/miso/Hosting-1050384755676077507/original/cbf6885e-eecc-4e07-845b-3f51e0a9733c.jpeg,Marine Parade,1.301011881,103.9000036,Room in hotel,Private room,2,1 private bath,1,1,280,1,1,4,4,3,3,3,5,4,FALSE,FALSE,within a day,70%,57%,0.09,Central Region,Deluxe Queen Pet Friendly
1.05E+18,Standard King Studio,"You won’t want to leave this charming, one-of-a-kind place.",https://a0.muscache.com/pictures/miso/Hosting-1050388321010357150/original/365c4ecc-800b-45cf-85e5-6ae5ec6d5713.jpeg,Marine Parade,1.301642163,103.8999375,Room in hotel,Private room,2,1 bath,1,1,450,1,3,5,5,4.67,5,5,5,4.33,FALSE,FALSE,within a day,70%,57%,0.3,Central Region,Marine Parade private room
1.06E+18,New-Cozy Deluxe 2QB StudioApt-Somerset/OrchardArea,"Your family will be close to everything when you stay at this centrally-located place. The studio Apartment is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",https://a0.muscache.com/pictures/miso/Hosting-1060634732155231882/original/6862c406-2ce5-40a9-961c-f0bbda4a485e.jpeg,River Valley,1.296032623,103.8402016,Entire serviced apartment,Entire home/apt,6,1 bath,1,2,422,2,5,4.4,4.4,4.6,4.4,4.8,4.2,4.2,TRUE,FALSE,within an hour,98%,100%,0.7,Central Region,NewCozy Deluxe 2QB StudioAptSomersetOrchardArea
1.06E+18,New City 2-Rooms Studio Apt-somerset/Orchard Area,"The studio is located at Central. Being in a prime location, it provides easy access to central business districts & the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retails, restaurants and dining experiences. My place is good for couples, solo adventurers, business travellers, and families (with kids).",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA2MTE5Mzg3MzY0ODQyNzEwNw%3D%3D/original/50c03d2e-a4cb-4d09-b70c-eaabec2f227c.jpeg,River Valley,1.296801,103.8395129,Entire serviced apartment,Entire home/apt,6,2 baths,2,2,453,2,4,4.5,4.5,4.75,4.75,5,4.25,4.5,TRUE,FALSE,within an hour,98%,100%,0.46,Central Region,New City Rooms Studio AptsomersetOrchard Area
1.07E+18,"Private Room 2 in Chinatown, 3 mins from MRT","Enjoy easy access to popular shops and restaurants from this charming Chinatown conservation shophouse that is 3 mins walk away from the MRT Station.<br /><br />It is very close to the famous Buddha Tooth Relic Temple and Museum and be sure to take lots of great photos during your stay in Singapore!<br /><br />Due to the great location beside the metro/train station for ease of moving about, we are housed along a main road where some traffic noises may be an inconvenient to some. Please note of this before booking.",https://a0.muscache.com/pictures/miso/Hosting-1068419620186966968/original/9438076e-e92a-419b-8b97-da8cf9a242b4.jpeg,Outram,1.28096,103.84595,Private room in bed and breakfast,Private room,2,2 shared baths,1,1,97,1,18,4.61,4.56,4.28,4.89,4.67,4.89,4.44,TRUE,FALSE,within an hour,100%,97%,1.6,Central Region,Outram private room
1.07E+18,New City-Studio Apt/ Balcony-Somerset/Orchard Area,"The studio Apartment is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",https://a0.muscache.com/pictures/miso/Hosting-1069993904269977691/original/2be5301a-1077-4a62-a9c6-b65d6a4b3abd.jpeg,River Valley,1.29528,103.83796,Entire serviced apartment,Entire home/apt,5,1 bath,1,1,336,2,3,4.33,4.67,4.67,4.33,5,4.33,4.33,TRUE,FALSE,within an hour,100%,99%,0.35,Central Region,New CityStudio Apt BalconySomersetOrchard Area
1.07E+18,New Cozy Deluxe 2QB StudioApt-Somerset/OrchardArea,"Your family will be close to everything when you stay at this centrally-located place. The studio Apartment is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",https://a0.muscache.com/pictures/miso/Hosting-1070060724822268416/original/f20fd067-b0fc-4492-975e-16be236e85a8.jpeg,River Valley,1.296186621,103.8382085,Entire serviced apartment,Entire home/apt,6,1 bath,1,2,356,2,5,4.6,4.2,4.6,5,4.6,4.6,4.2,TRUE,FALSE,within an hour,100%,99%,0.54,Central Region,New Cozy Deluxe 2QB StudioAptSomersetOrchardArea
1.07E+18,NEW Deluxe 2 Rooms Studio Apt @ City/Somerset Area,"The  apartment is located at Central. Being in a prime location, it provides easy access to central business districts & the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retails, restaurants and dining experiences. My place is good for couples, solo adventurers, business travellers, and families (with kids).",https://a0.muscache.com/pictures/miso/Hosting-1070737304693420000/original/292e656f-f96f-43f1-a26e-3f34b50b0d63.jpeg,River Valley,1.296119824,103.8399033,Entire serviced apartment,Entire home/apt,6,1 bath,2,2,455,2,6,4.17,4.33,4.33,4.33,4.5,4.17,3.67,FALSE,FALSE,within an hour,100%,99%,0.77,Central Region,NEW Deluxe Rooms Studio Apt CitySomerset Area
1.07E+18,Trendy UnderGround Urban-Suite,"Enjoy a stylish experience at this centrally-located place, located at the basement of a landed house with it's own private access.<br /><br />Full of possibilities! A space that allows you to LIVE WORK PLAY & ENTERTAIN; man-cave, games night, movies night, bar session - more & more.<br /><br />Natural lighting is carved into the ceiling  of the bedroom; employing an oculus skylight which floods the bedroom with daylight. <br /><br />The result is a space is calm and peaceful.",https://a0.muscache.com/pictures/hosting/Hosting-1071983420799953175/original/3568b6d9-657f-4eec-8cd8-96b5e8078ac5.jpeg,Novena,1.31785,103.84402,Private room in home,Private room,2,1 private bath,1,1,95,92,1,5,5,5,5,5,5,5,FALSE,FALSE,within an hour,100%,100%,1,Central Region,Trendy UnderGround UrbanSuite
1.07E+18,Cozy & Elegant Private Studio Apartment Unit,"Our studio apartments are ideal for couples, professionals, or digital nomads looking for a comfortable and hassle-free stay.<br /><br />Nestled in the vibrant and central neighbourhood of Farrer Park, we are only a short commute away from the CBD, downtown shopping, and places of interest such as Chinatown, Fort Canning, and Gardens by the Bay. The airport is a 25-min drive away.<br /><br />We are a 7-min stroll from Farrer Park MRT station, with malls, hawkers, cafes, and convenience stores all in the vicinity.",https://a0.muscache.com/pictures/hosting/Hosting-1072103225928678611/original/4a1aacc8-5127-4197-b6af-8444e84ad859.jpeg,Kallang,1.31693616,103.8531556,Entire rental unit,Entire home/apt,3,1 bath,1,1,130,6,10,4.6,4.7,4.7,4.6,4.7,4.8,4.2,FALSE,FALSE,within an hour,100%,98%,1,Central Region,Cozy Elegant Private Studio Apartment Unit
1.07E+18,Cozy & Elegant Private Studio Apartment Unit 3,"Our studio apartments are ideal for couples, professionals, or digital nomads looking for a comfortable and hassle-free stay.<br /><br />Nestled in the vibrant and central neighbourhood of Farrer Park, we are only a short commute away from the CBD, downtown shopping, and places of interest such as Chinatown, Fort Canning, and Gardens by the Bay. The airport is a 25-min drive away.<br /><br />We are a 7-min stroll from Farrer Park MRT station, with malls, hawkers, cafes, and convenience stores all in the vicinity.",https://a0.muscache.com/pictures/07e50e9a-0a10-4e1a-abc7-2a8001c0f858.jpg,Kallang,1.315829667,103.8540483,Entire rental unit,Entire home/apt,3,1 bath,1,1,128,6,8,4.25,4.5,4.13,4.38,4.63,4.63,4.25,FALSE,FALSE,within an hour,100%,98%,0.79,Central Region,Cozy Elegant Private Studio Apartment Unit
